Organization Name,Organization Name URL,Categories,Headquarters Location,Headquarters Regions,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Funding Status,Top 5 Investors,Number of Investors
Raiden Network,https://www.crunchbase.com/organization/raiden-network,"Blockchain, Ethereum",,,,,,,2017-10-26,,,,Initial Coin Offering,,,,,"Block Ventures, Continue Capital, Fabric Ventures, Nirvana Capital, Polychain",6
BLOCKCLOUD,https://www.crunchbase.com/organization/blockcloud,"Bitcoin, Blockchain, Cryptocurrency, Information Technology, Internet","Shenzhen, Guangdong, China",Asia-Pacific (APAC),,,,,2018-07-16,,,,Venture - Series Unknown,,,,,"BlockVC, Consensus Lab, Elysium Venture Capital, Kosmos Capital, NEO Global Capital (NGC)",7
Smart Crypto Cafe,https://www.crunchbase.com/organization/smart-crypto-cafe,"Bitcoin, Coffee, Cryptocurrency","West Palm Beach, Florida, United States","Greater Miami Area, East Coast, Southern US",2018-09-13,day,,,2019-01-19,,,,Seed,,,,Seed,,
CargoCoin,https://www.crunchbase.com/organization/cargocoin,"Blockchain, E-Commerce Platforms, Ethereum, Logistics, Marine Transportation, Shipping, Transportation","London, England, United Kingdom",European Union (EU),2018-03-01,day,,,2018-11-24,,,,Seed,,,,Seed,Christoph Lymbersky,1
ProfitStance,https://www.crunchbase.com/organization/profitstance,"Accounting, Blockchain, Cryptocurrency, Finance, Financial Services, FinTech, Information Services, PaaS, Personal Finance, SaaS","Provo, Utah, United States",Western US,2017-07-01,month,,,2018-11-05,,,,Private Equity,,,,Private Equity,Explorer Equity Group,1
Cardstack,https://www.crunchbase.com/organization/cardstack,"Blockchain, Ethereum, Open Source, Payments","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2014-01-01,year,,,2018-03-15,,,,Venture - Series Unknown,,,,,Kosmos Capital,1
Alluma,https://www.crunchbase.com/organization/alluma,"Cryptocurrency, Information Services, Information Technology","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",2017-01-01,year,,,2017-12-01,,,,Undisclosed,,,,,Swiss Founders Fund,1
Gigzi,https://www.crunchbase.com/organization/gigzi,"Biometrics, Blockchain, Cryptocurrency, Cyber Security, Finance, FinTech, Precious Metals, Wealth Management","London, England, United Kingdom",European Union (EU),2016-01-01,year,,,2018-09-28,,,,Series A,,,,Early Stage Venture,,
Liankeshijian,https://www.crunchbase.com/organization/liankeshijian,"Bitcoin, Blockchain, Cryptocurrency","Beijing, Beijing, China",Asia-Pacific (APAC),2018-01-01,year,,,2018-07-25,295000,USD,295000,Angel,295000,USD,295000,Seed,Hash World,1
Bimchain,https://www.crunchbase.com/organization/bimchain,"Blockchain, Cryptocurrency, Information Technology","Paris, Ile-de-France, France",European Union (EU),2017-11-30,day,,,2018-06-13,,,,Seed,,,,Seed,Paris&Co,1
BlockCrowd,https://www.crunchbase.com/organization/blockcrowd,"Blockchain, Cryptocurrency, FinTech, Funding Platform, Hedge Funds, Real Estate, Venture Capital","Grand Cayman, Midland, Cayman Islands",,2017-01-01,year,,,2018-06-01,,,,Seed,,,,Seed,,
Cred,https://www.crunchbase.com/organization/cred.io,"Credit, Ethereum, Finance, Internet","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2017-01-01,year,,,2018-11-09,50000000,USD,50000000,Debt Financing,,,,,,
iXledger,https://www.crunchbase.com/organization/ixledger,"Blockchain, Cryptocurrency, Information Technology","London, England, United Kingdom",European Union (EU),2017-01-01,year,,,2018-05-01,,,,Seed,,,,Seed,KR1,1
Bitsimple,https://www.crunchbase.com/organization/bitsimple,"Bitcoin, Blockchain, Cryptocurrency, Ethereum, Internet","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2018-06-24,day,,,2018-08-15,,,,Pre-Seed,,,,Seed,,
Baanx.com,https://www.crunchbase.com/organization/baanx-com,"Banking, Bitcoin, FinTech, Internet, Payments",,,,,,,2019-02-01,,,,Seed,,,,Seed,"Aly Madhavji, Blockchain Founders Fund",2
VeriLedger,https://www.crunchbase.com/organization/veriledger,"Accounting, Blockchain, Cryptocurrency","Seattle, Washington, United States","Greater Seattle Area, West Coast, Western US",2018-01-01,year,,,2018-04-23,,,,Pre-Seed,,,,Seed,,
Shift Cryptosecurity,https://www.crunchbase.com/organization/shift-cryptosecurity,"Blockchain, Cryptocurrency, FinTech","Adliswil, Zurich, Switzerland",,2015-01-01,year,,,2018-11-12,,,,Seed,,,,Seed,SIX FinTech Ventures,1
DACEBOOK DIGITAL ASSET CLASS DATA & SOFTWARE INC.,https://www.crunchbase.com/organization/dacebook-digital-asset-class-data-software-inc,"Blockchain, Business Intelligence, Cloud Data Services, Cryptocurrency, Market Research, SaaS, Software","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2018-01-01,year,,,2018-08-29,,,,Seed,,,,Seed,Maxim Pertl,1
Argo Blockchain,https://www.crunchbase.com/organization/argo-blockchain,"Blockchain, Cryptocurrency, Software","London, England, United Kingdom",European Union (EU),2017-01-01,year,2018-08-03,day,2019-02-18,,,,Post-IPO Equity,,,,IPO,Vela Technologies,1
Tokendata,https://www.crunchbase.com/organization/tokendata-ai,"Artificial Intelligence, Cloud Data Services, Cryptocurrency, Database, Developer APIs, FinTech, Machine Learning, Prediction Markets","Paris, Ile-de-France, France",European Union (EU),2017-07-01,month,,,2018-10-01,,,,Initial Coin Offering,,,,,,
Digital Asset Management Limited,https://www.crunchbase.com/organization/digital-asset-management-limited,"Angel Investment, Bitcoin, Cryptocurrency, Hedge Funds","Gibraltar, Gibraltar, Gibraltar",,2017-12-11,day,,,2018-12-10,,,,Angel,,,,Seed,,
Crypto Specialist,https://www.crunchbase.com/organization/crypto-specialist,"Consulting, Cryptocurrency","Milton, Massachusetts, United States","Greater Boston Area, East Coast, New England",2017-07-02,day,2019-06-05,day,2019-02-12,,,,Seed,,,,M&A,James Sowers,1
Empire Hotels,https://www.crunchbase.com/organization/empire-hotels,"Cryptocurrency, Information Technology, Insurance, Internet","London, England, United Kingdom",European Union (EU),2018-01-07,day,,,2019-01-12,,,,Initial Coin Offering,,,,,,
Datarella,https://www.crunchbase.com/organization/datarella,"Analytics, Big Data, Bitcoin, Blockchain, Ethereum, Mobile","Munich, Bayern, Germany",European Union (EU),2011-12-03,day,,,2018-09-07,,,,Corporate Round,,,,,Krypto AG,1
Bountey Inc.,https://www.crunchbase.com/organization/bountey-inc,"Cryptocurrency, FinTech, Software, Video Streaming","Toronto, Ontario, Canada",Great Lakes,2018-06-01,month,,,2018-11-14,,,,Seed,,,,Seed,Plug and Play,1
KuBitX,https://www.crunchbase.com/organization/kubitx,"Bitcoin, Cryptocurrency, Internet","Birkirkara, NA - Malta, Malta",European Union (EU),2017-01-01,year,,,2019-05-09,,,,Seed,,,,Seed,,
Gilded,https://www.crunchbase.com/organization/gilded,"Accounting, Blockchain, Cryptocurrency",,,2018-10-01,month,,,2019-02-05,,,,Pre-Seed,,,,Seed,"Request Network, Techstars",2
Monad Technologies,https://www.crunchbase.com/organization/monad-technologies,"Blockchain, Cryptocurrency, Field-Programmable Gate Array (FPGA), Hardware, Semiconductor","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2017-06-01,month,,,2018-03-23,,,,Seed,,,,Seed,500 Startups,1
Bezant,https://www.crunchbase.com/organization/bezant,"Cryptocurrency, Payments","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",,,,,2018-06-27,,,,Corporate Round,,,,,"Bibox Group, BlockWater Management",2
BlockGen,https://www.crunchbase.com/organization/blockgen,Cryptocurrency,"Camano Island, Washington, United States","West Coast, Western US",,,,,2019-04-22,,,,Series A,,,,Early Stage Venture,"Cavatina Capital, Charterhouse Strategic Partners",2
ICO Launch Malta,https://www.crunchbase.com/organization/ico-launch-malta,"Blockchain, Consulting, Cryptocurrency, Legal","Sliema, NA - Malta, Malta",European Union (EU),2017-06-01,day,,,2019-01-15,,,,Series A,,,,Early Stage Venture,,
Aura Lab,https://www.crunchbase.com/organization/aura-b4da,"Blockchain, Cryptocurrency, Information Technology, Internet, Recruiting","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2017-10-01,month,,,2017-12-05,,,,Angel,,,,Seed,,
Genie ICO,https://www.crunchbase.com/organization/crow-genie-financial-services-pte-ltd,"Cryptocurrency, Finance, Financial Exchanges, Financial Services","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",2016-01-16,day,,,2017-11-21,,,,Initial Coin Offering,,,,,,
Contentbox,https://www.crunchbase.com/organization/contentbox,"Blockchain, Cryptocurrency, Virtual Currency",,,2018-01-01,year,,,2018-06-01,,,,Initial Coin Offering,,,,,"BlockVC, Collinstar Capital, LD Capital, Node Capital, Struck Capital",11
BrainBlocks,https://www.crunchbase.com/organization/brainblocks,"Cryptocurrency, E-Commerce, Mobile Payments, Payments, Point of Sale","Dover, Delaware, United States","East Coast, Southern US",2018-01-12,day,,,2018-11-01,,,,Seed,,,,Seed,,
WOM Token,https://www.crunchbase.com/organization/wom-token,Cryptocurrency,"Sliema, NA - Malta, Malta",European Union (EU),2018-01-01,year,,,2018-12-07,,,,Seed,,,,Seed,Olymp Capital,1
FOODADDLE INC.,https://www.crunchbase.com/organization/foodaddle-inc,"Advertising Platforms, Blockchain, Casual Games, Cryptocurrency, Food and Beverage, Social Media","Panama City Beach, Florida, United States","East Coast, Southern US",2017-07-25,day,,,2019-07-08,,,,Private Equity,,,,Private Equity,,
DragonEx,https://www.crunchbase.com/organization/dragonex,"Blockchain, Cryptocurrency",,,,,,,2019-04-18,,,,Series A,,,,Early Stage Venture,GBC Global Blockchain Research Center,1
Hodl Hodl,https://www.crunchbase.com/organization/hodl-hodl,"Cryptocurrency, Internet",,,,,,,2018-11-19,,,,Seed,,,,Seed,"Ambroid, Marsmensch, WhalePanda",3
"SciX, LLC",https://www.crunchbase.com/organization/scix-llc,"Artificial Intelligence, Biometrics, Biotechnology, Blockchain, Cryptocurrency, Health Care, Internet of Things, Machine Learning, Mobile Devices, Predictive Analytics, Wearables","Lutz, Florida, United States","Tampa Bay Area, East Coast, Southern US",2015-05-01,month,,,2018-03-15,,,,Initial Coin Offering,,,,,,
Coinected.io,https://www.crunchbase.com/organization/coinected-io,"Bitcoin, Blockchain, Cryptocurrency, Ethereum, FinTech, Marketplace, Peer to Peer","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",2017-10-01,day,,,2018-06-08,,,,Angel,,,,Seed,,
Clockwork Labs,https://www.crunchbase.com/organization/clockwork-labs,"Bitcoin, Blockchain, Internet, Virtual Reality","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2017-06-01,month,,,2019-03-19,,,,Venture - Series Unknown,,,,,"Skycatcher, Supercell",2
BidX1 Auction,https://www.crunchbase.com/organization/bidx1-auction,"Blockchain, Cryptocurrency, Real Estate","Dublin, Dublin, Ireland",European Union (EU),2011-01-01,year,,,2018-09-04,,,,Private Equity,,,,Private Equity,Pollen Street Capital,1
Coinbtr,https://www.crunchbase.com/organization/coinbtr,"Blockchain, Cryptocurrency, Financial Services, FinTech, Internet","Cuauhtémoc, Colima, Mexico",,2017-12-17,day,,,2018-10-01,,,,Pre-Seed,,,,Seed,,
Karatcoin,https://www.crunchbase.com/organization/karatcoin,"Apps, Cryptocurrency, E-Commerce, Financial Exchanges, Financial Services","London, England, United Kingdom",European Union (EU),2017-09-22,day,,,2017-09-22,,,,Seed,,,,Seed,,
AppCoins,https://www.crunchbase.com/organization/appcoins-5a8a,"Blockchain, Cryptocurrency, Information Technology, Internet","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",2017-01-01,year,,,2017-12-13,,,,Initial Coin Offering,,,,,Catagonia Capital,1
Paybaks Financial,https://www.crunchbase.com/organization/paybaks-financial,"Cryptocurrency, Financial Services, Payments","Atlanta, Georgia, United States","Greater Atlanta Area, East Coast, Southern US",2018-01-01,year,,,2018-08-01,,,,Seed,,,,Seed,Matt Apesos,1
TrustVerse,https://www.crunchbase.com/organization/trustverse,"Blockchain, Cryptocurrency, Financial Services","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",2018-01-01,year,,,2018-05-01,,,,Angel,,,,Seed,,
E-Cloud,https://www.crunchbase.com/organization/e-cloud-云一传媒,"Blockchain, Cryptocurrency, Finance","Shenzhen, Guangdong, China",Asia-Pacific (APAC),2018-01-01,year,,,2019-06-10,,,,Corporate Round,,,,,"Denghuo Blockchain, Ruijun Ventures",2
ExoBlock Inc.,https://www.crunchbase.com/organization/exoblock-inc,"Blockchain, Cryptocurrency, Information Technology","Montréal-est, Quebec, Canada",,2017-11-13,day,,,2018-02-04,,,,Angel,,,,Seed,,
CoinLion,https://www.crunchbase.com/organization/coinlion,Cryptocurrency,"Sioux Falls, South Dakota, United States",Midwestern US,,,,,2018-01-31,,,,Venture - Series Unknown,,,,,BlockWater Management,1
ADAX,https://www.crunchbase.com/organization/adax-63e9,"Blockchain, Cryptocurrency, Financial Exchanges","Dubai, Dubai, United Arab Emirates",Gulf Cooperation Council (GCC),2018-03-01,day,,,2018-04-01,,,,Seed,,,,Seed,,
BlitzPredict,https://www.crunchbase.com/organization/blitzpredict,"Cryptocurrency, eSports, Information Services, Sports","Las Vegas, Nevada, United States",Western US,2015-01-01,year,,,2018-02-13,,,,Venture - Series Unknown,,,,,BlockWater Management,1
BCB Group,https://www.crunchbase.com/organization/bcb-group,"Cryptocurrency, Financial Services","London, England, United Kingdom",European Union (EU),2017-01-01,year,,,2018-01-01,,,,Seed,,,,Seed,Level39,1
Opennity,https://www.crunchbase.com/organization/opennity,"Communities, Cryptocurrency, Human Resources, Information Technology, Staffing Agency","Hong Kong, Hong Kong Island, Hong Kong",Asia-Pacific (APAC),2019-01-01,year,,,2019-05-22,,,,Private Equity,,,,Private Equity,Roark Capital Group,1
BYEX Exchange,https://www.crunchbase.com/organization/byex-exchange,"Bitcoin, Blockchain, Cryptocurrency","Hong Kong, Hong Kong Island, Hong Kong",Asia-Pacific (APAC),,,,,2018-08-03,,,,Venture - Series Unknown,,,,,"Ant Capital Partners, M.Chain Capital, PFC Fund PFC Fund is an investment Fund., Tianhong Asset Management",4
Citowise,https://www.crunchbase.com/organization/citowise,"Bitcoin, Blockchain, Cryptocurrency, Ethereum, Mobile Payments","Tallinn, Harjumaa, Estonia",European Union (EU),2016-03-04,day,,,2018-04-03,,,,Series A,,,,Early Stage Venture,,
BITREAL Capital,https://www.crunchbase.com/organization/bitreal-capital,"Bitcoin, Blockchain, Commercial Real Estate, Cryptocurrency, Hedge Funds, Real Estate, Venture Capital","Munich, Bayern, Germany",European Union (EU),2017-01-01,year,,,2018-01-17,,,,Private Equity,,,,Private Equity,,
Turbadium,https://www.crunchbase.com/organization/turbadium,"Asset Management, Blockchain, Cryptocurrency, Financial Exchanges","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2017-11-15,day,,,2017-12-15,,,,Seed,,,,Seed,,
PropCoin,https://www.crunchbase.com/organization/propcoin,"Cryptocurrency, Cyber Security, Security","London, England, United Kingdom",European Union (EU),2017-09-01,day,,,2018-02-01,,,,Seed,,,,Seed,Pi Labs,1
Final Frontier,https://www.crunchbase.com/organization/final-frontier,"Bitcoin, Mobile Payments","Zürich, Zurich, Switzerland",,,,,,2018-11-20,,,,Corporate Round,,,,,Bitfury Group,1
STROMDAO,https://www.crunchbase.com/organization/stromdao,"Cryptocurrency, Financial Services, Software","Berlin, Berlin, Germany",European Union (EU),,,,,2018-01-01,,,,Non-equity Assistance,,,,,SpinLab - The HHL Accelerator,1
Nebula Network,https://www.crunchbase.com/organization/nebula-network,"Cryptocurrency, Electronics","Tallinn, Harjumaa, Estonia",European Union (EU),2017-01-01,year,,,2018-05-08,,,,Seed,,,,Seed,DataVentures.io,1
LeadBest,https://www.crunchbase.com/organization/leadbest,"Blockchain, Cryptocurrency, Ethereum, FinTech","Taipei, T'ai-pei, Taiwan",Asia-Pacific (APAC),2018-04-26,day,,,2018-08-15,,,,Angel,,,,Seed,JRR Crypto,1
Wuzu,https://www.crunchbase.com/organization/wuzu,"Cryptocurrency, Internet","Curitiba, Parana, Brazil",,2017-02-12,day,,,2017-08-16,,,,Seed,,,,Seed,Duxx Investimentos,1
Wager Games,https://www.crunchbase.com/organization/wager-games,"Blockchain, Cryptocurrency, eSports","Perth, Western Australia, Australia","Asia-Pacific (APAC), Australasia",2017-09-01,day,,,2018-11-15,,,,Seed,,,,Seed,,
REV,https://www.crunchbase.com/organization/rev-bdc5,"Advertising Platforms, Automotive, Blockchain, Cryptocurrency, Real Estate, Sales","Palm Beach Gardens, Florida, United States","Greater Miami Area, East Coast, Southern US",2018-05-02,day,,,2018-07-04,,,,Initial Coin Offering,,,,,,
Skuchain,https://www.crunchbase.com/organization/skuchain,"Bitcoin, Blockchain, Cyber Security, Enterprise, Enterprise Applications, Enterprise Software, Ethereum, Finance, Internet, Supply Chain Management","Mountain View, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2014-01-01,year,,,2018-03-12,,,,Seed,,,,Seed,"Amino Capital, Blockchange Ventures, Digital Currency Group, Fenbushi Capital, NTT DOCOMO Ventures",5
D Community,https://www.crunchbase.com/organization/d-community,"Blockchain, Cryptocurrency","Beijing, Beijing, China",Asia-Pacific (APAC),,,,,2019-07-18,,,,Corporate Round,,,,,Collinstar Capital,1
