Organization Name,Organization Name URL,Categories,Headquarters Location,Headquarters Regions,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Funding Status,Top 5 Investors,Number of Investors
Multiversum,https://www.crunchbase.com/organization/multiversum,"Blockchain, Government, Software","Budapest, Budapest, Hungary",European Union (EU),2017-07-01,month,,,2018-03-13,2900000,USD,2900000,Initial Coin Offering,2900000,USD,2900000,,,
Market.space,https://www.crunchbase.com/organization/market-space,"Blockchain, Data Storage, Internet","Tallin, Harjumaa, Estonia",European Union (EU),2017-09-01,month,,,2018-06-06,2080000,USD,2080000,Undisclosed,2080000,USD,2080000,,,
Risepu,https://www.crunchbase.com/organization/risepu,Blockchain,"Beijing, Beijing, China",Asia-Pacific (APAC),2017-01-01,year,,,2019-04-12,4500000,CNY,671221,Angel,4500000,CNY,671221,Seed,,
Uppsala Foundation,https://www.crunchbase.com/organization/uppsala-foundation,"Artificial Intelligence, Blockchain, Cyber Security, Fraud Detection, Machine Learning, Network Security, Security","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",,,,,2018-05-29,8000000,USD,8000000,Initial Coin Offering,8000000,USD,8000000,,,
HONEYCOMB Colony,https://www.crunchbase.com/organization/honeycomb-colony,"Artificial Intelligence, Big Data, Blockchain, Data Center, Data Storage, Internet of Things, Machine Learning","Valletta, NA - Malta, Malta",European Union (EU),2018-10-01,day,,,2018-10-30,125000,USD,125000,Seed,125000,USD,125000,Seed,æternity ventures,1
"OpenAVN, Inc",https://www.crunchbase.com/organization/openavn,"Architecture, Blockchain, Cloud Security, Crowdsourcing, Cyber Security, Network Security, Security, Software","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2017-08-01,month,,,2018-08-21,150000,USD,150000,Pre-Seed,150000,USD,150000,Seed,MetaSquare Holdings,1
Amino Payments,https://www.crunchbase.com/organization/amino-2,"Blockchain, Financial Services, Payments","Philadelphia, Pennsylvania, United States","Greater Philadelphia Area, Great Lakes, Northeastern US",2017-02-01,month,,,2018-02-21,4500000,USD,4500000,Seed,4500000,USD,4500000,Seed,"Auren Hoffman, First Round Capital, MathCapital, Nyca Partners, You & Mr Jones Brandtech Ventures",7
BUGX.IO,https://www.crunchbase.com/organization/bugx-io,Blockchain,"Beijing, Beijing, China",Asia-Pacific (APAC),2018-01-01,year,,,2018-12-06,1455000,USD,1455000,Angel,1455000,USD,1455000,Seed,"DAEX Foundation, hi.capital, QF Capital",3
Gron Digital,https://www.crunchbase.com/organization/gron-digital,"Blockchain, Financial Services, Gambling, Gaming, Information Technology","Johannesburg, NA - South Africa, South Africa",,2017-04-01,month,,,2018-03-15,1200000,USD,1200000,Initial Coin Offering,1200000,USD,1200000,,,
Fabric Token,https://www.crunchbase.com/organization/fabric-token,"Apps, Blockchain, Finance, Software","Bulgaria, Emilia-Romagna, Italy",European Union (EU),2017-04-01,month,,,2018-02-19,1000000,USD,1000000,Initial Coin Offering,1000000,USD,1000000,,,
MEXDM,https://www.crunchbase.com/organization/mexdm,Blockchain,"Beijing, Beijing, China",Asia-Pacific (APAC),2013-01-01,year,,,2019-01-15,3000000,USD,3000000,Angel,3000000,USD,3000000,Seed,"BKFUND, Fenbushi Capital",2
Anoloriya,https://www.crunchbase.com/organization/anoloriya,"Blockchain, Consulting, Education, Financial Services, FinTech, Information Technology, Publishing","Ann Arbor, Michigan, United States","Great Lakes, Midwestern US",2017-01-01,year,,,2019-01-03,53000,USD,53000,Pre-Seed,53000,USD,53000,Seed,"Anoloriya, Swan's Egg",2
Govurn,https://www.crunchbase.com/organization/govurn,"Blockchain, Information Technology","Bellevue, Washington, United States","Greater Seattle Area, West Coast, Western US",2017-01-01,year,,,2018-07-10,2000000,USD,2000000,Venture - Series Unknown,2000000,USD,2000000,,Reflective Venture Partners,1
1mpact Revolution,https://www.crunchbase.com/organization/1mpact-revolution,"B2B, Big Data, Blockchain, Brand Marketing, Cause Marketing, Digital Marketing, Internet of Things, Social Media Management, Social Media Marketing","Las Palmas De Gran Canaria, Canarias, Spain",European Union (EU),2013-09-01,month,,,2018-04-02,,,,Seed,,,,Seed,"Guillaume Renault, Luis Rosales, RentabiliSense, Tatiana Delgado Diaz, Thierry Renault",7
ImmVRse,https://www.crunchbase.com/organization/immvrse-0890,"Augmented Reality, Blockchain, FinTech, Media and Entertainment, Virtual Reality","London, England, United Kingdom",European Union (EU),2017-02-01,month,,,2018-03-30,,,,Undisclosed,,,,,,
Qchain,https://www.crunchbase.com/organization/qchain,"Blockchain, Digital Marketing, Marketing","Irvine, California, United States","Greater Los Angeles Area, West Coast, Western US",2017-03-31,day,,,2017-10-24,700000,USD,700000,Initial Coin Offering,700000,USD,700000,,,
ARTKNIT STUDIOS,https://www.crunchbase.com/organization/artknit-studios,"3D Technology, Blockchain, E-Commerce, E-Commerce Platforms, Marketplace","Milan, Lombardia, Italy",European Union (EU),2018-11-09,day,,,2018-11-27,50000,EUR,56485,Pre-Seed,50000,EUR,56485,Seed,HATCHER+,1
REGA,https://www.crunchbase.com/organization/rega,"Blockchain, Insurance, Open Source","Moscow, Moscow City, Russian Federation",,2016-07-22,day,,,2017-10-19,507000,USD,507000,Initial Coin Offering,507000,USD,507000,,AltaIR Capital,1
Moeco,https://www.crunchbase.com/organization/moeco,"Blockchain, InsurTech, Internet of Things, Smart Cities, Supply Chain Management","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2017-01-01,year,,,2017-11-21,5000000,USD,5000000,Seed,5000000,USD,5000000,Seed,Bitfury Group,1
AIDA Service,https://www.crunchbase.com/organization/aida-service,"Analytics, Blockchain, E-Commerce Platforms, Logistics, Marketing Automation, SaaS, Sales Automation, Warehousing","Tallinn, Harjumaa, Estonia",European Union (EU),2017-01-01,year,,,2018-01-04,300000,USD,300000,Initial Coin Offering,300000,USD,300000,,,
DeepChain,https://www.crunchbase.com/organization/deepchain,Blockchain,"Beijing, Beijing, China",Asia-Pacific (APAC),2017-01-01,year,,,2019-01-16,1480000,USD,1480000,Seed,1480000,USD,1480000,Seed,"Ceyuan Ventures, Heyuan Capital, Ledger Capital, Sky9 Capital, Tfund",5
GladAge Care,https://www.crunchbase.com/organization/gladage-care,"Blockchain, Financial Services","Tarneit, Victoria, Australia","Asia-Pacific (APAC), Australasia",,,,,2018-04-26,2000000,USD,2000000,Venture - Series Unknown,2000000,USD,2000000,,Almora,1
Zero1,https://www.crunchbase.com/organization/zero1-capital,"Blockchain, FinTech","Madrid, Madrid, Spain",European Union (EU),2017-09-01,day,,,2018-08-01,50000,GBP,65625,Convertible Note,,,,,Seedcamp,1
authentic.network,https://www.crunchbase.com/organization/authentic-network,"Blockchain, Information Technology, Internet, Internet of Things","Chemnitz, Sachsen, Germany",European Union (EU),2016-01-01,month,,,2018-03-31,1000000,EUR,1232895,Convertible Note,,,,,"Amentory Venture, WEGVISOR",2
HeraSpace,https://www.crunchbase.com/organization/heraspace,"Artificial Intelligence, Biotechnology, Blockchain, Food Processing, Government","London, England, United Kingdom",European Union (EU),2016-11-26,day,,,2018-03-15,100000,EUR,123074,Seed,100000,EUR,123074,Seed,,
Innoplexus,https://www.crunchbase.com/organization/innoplexus,"Artificial Intelligence, Blockchain, Financial Services, Information Technology, Life Science, Machine Learning, Pharmaceutical","Eschborn, Hessen, Germany",European Union (EU),2011-09-26,day,,,2019-04-24,,,,Series C,,,,Late Stage Venture,"Christian Angermayer, HCS Beteiligungsgesellschaft",2
KEPP,https://www.crunchbase.com/organization/kepp,"Big Data, Blockchain, Consumer Software, InsurTech, SaaS","Kuala Lumpur, Kuala Lumpur, Malaysia","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",2016-01-01,year,,,2017-12-01,72000,USD,72000,Pre-Seed,72000,USD,72000,Seed,Cradle Fund Sdn Bhd (Cradle),1
Standard & Consensus (SNC),https://www.crunchbase.com/organization/standard-consensus-snc,Blockchain,"Beijing, Beijing, China",Asia-Pacific (APAC),2017-01-01,year,,,2018-08-17,2903980,USD,2903980,Seed,2903980,USD,2903980,Seed,OKCoin,1
Forte,https://www.crunchbase.com/organization/forte-e22c,"Blockchain, eSports, Gaming","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2019-02-01,month,,,2019-03-12,,,,Venture - Series Unknown,,,,,"Abstract Ventures, Andreessen Horowitz, Battery Ventures, Canaan Partners, Coinbase Ventures",11
Guanguan Coin,https://www.crunchbase.com/organization/guanguan-coin,Blockchain,"Seattle, Washington, United States","Greater Seattle Area, West Coast, Western US",2018-01-05,day,,,2018-01-10,6000000,USD,6000000,Series A,6000000,USD,6000000,Early Stage Venture,Sequoia Capital China,1
iconicchain,https://www.crunchbase.com/organization/iconicchain,"Blockchain, Compliance, FinTech","Helsinki, Southern Finland, Finland","European Union (EU), Nordic Countries, Scandinavia",2017-12-01,month,,,2018-01-31,65000,USD,65000,Seed,65000,USD,65000,Seed,Tekes,1
TNB,https://www.crunchbase.com/organization/tnb-b001,"Blockchain, Customer Service, Electric Vehicle","Beijing, Beijing, China",Asia-Pacific (APAC),2017-11-01,day,,,2017-11-01,1000000,USD,1000000,Initial Coin Offering,1000000,USD,1000000,,Node Capital,1
Hathor Labs,https://www.crunchbase.com/organization/hathor-labs,Blockchain,"George Town, Midland, Cayman Islands",,2019-04-08,day,,,2018-11-01,405000,USD,405000,Seed,405000,USD,405000,Seed,,
BrickFunding,https://www.crunchbase.com/organization/brickfunding,"Blockchain, FinTech, Internet","Madrid, Madrid, Spain",European Union (EU),2016-11-16,day,,,2018-09-05,104000,EUR,120999,Pre-Seed,104000,EUR,120999,Seed,,
Bank4YOU Group,https://www.crunchbase.com/organization/bank4you-group,"Blockchain, Financial Services, Mobile Apps","London, England, United Kingdom",European Union (EU),2013-01-01,year,,,2017-11-18,2000000,USD,2000000,Initial Coin Offering,2000000,USD,2000000,,,
ISA Systems Group,https://www.crunchbase.com/organization/spare4all,"Automotive, Blockchain, E-Commerce, Marketplace","Barquisimeto, NA - Venezuela, Venezuela",,2015-09-29,day,,,2018-09-03,27000,USD,27000,Seed,27000,USD,27000,Seed,,
Morpheus Labs,https://www.crunchbase.com/organization/morpheus-labs,"Blockchain, Information Technology","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",2017-01-01,year,,,2018-02-26,6000000,USD,6000000,Initial Coin Offering,6000000,USD,6000000,,,
Lambda Project,https://www.crunchbase.com/organization/lambda-project,Blockchain,"Beijing, Beijing, China",Asia-Pacific (APAC),2017-01-01,year,,,2018-08-30,,,,Corporate Round,,,,,"DFund, FBG Capital, Metropolis Venture Partners, ZhenFund",4
Indeco,https://www.crunchbase.com/organization/indeco,"Blockchain, Internet, Security, Service Industry","Reston, Virginia, United States","Washington DC Metro Area, East Coast, Southern US",2017-01-01,year,,,2018-01-13,171287,USD,171287,Equity Crowdfunding,171287,USD,171287,,StartEngine,1
norbloc,https://www.crunchbase.com/organization/norbloc,"Banking, Blockchain, Business Information Systems, Compliance, FinTech, Identity Management","Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",2016-06-01,month,,,2018-11-01,,,,Non-equity Assistance,1600000,USD,1600000,Seed,"DIFC FinTech Hive, Digital Currency Group, Inbox Capital, Marathon Venture Capital, Otiva",6
Alt Lending,https://www.crunchbase.com/organization/alt-lending,"Blockchain, Financial Services, FinTech, Information Technology","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2017-01-01,year,,,2018-04-30,1010000,USD,1010000,Venture - Series Unknown,1010000,USD,1010000,,,
ChainDesk,https://www.crunchbase.com/organization/chaindesk,Blockchain,"Beijing, Beijing, China",Asia-Pacific (APAC),2016-01-01,year,,,2019-01-21,1473000,USD,1473000,Seed,1473000,USD,1473000,Seed,"Keda Jurong, Lianshi Investment Management, Youma Yuanchuang",3
SPIRIT Blockchain Capital,https://www.crunchbase.com/organization/spirit-blockchain,"Blockchain, Finance, FinTech, Venture Capital","Vancouver, Alberta, Canada",,2017-11-21,day,,,2018-08-09,,,,Series A,,,,Early Stage Venture,,
DataBlock,https://www.crunchbase.com/organization/datablock,"Analytics, Big Data, Blockchain, Internet, SaaS","Phoenix, Arizona, United States","Greater Phoenix Area, Western US",,,,,2019-04-26,55000,USD,55000,Pre-Seed,55000,USD,55000,Seed,,
IAME,https://www.crunchbase.com/organization/iame,"Blockchain, Compliance, Identity Management, Information Technology, Software","Quatre Bornes, Plaines Wilhems, Mauritius",,2017-07-30,day,,,2018-02-03,100000,USD,100000,Seed,100000,USD,100000,Seed,"Jonathan Evrard, Ka'resh Eswar",2
VVTokens,https://www.crunchbase.com/organization/vvtokens,Blockchain,"Belize City, Belize, Belize",,,,,,2017-11-14,6100000,USD,6100000,Initial Coin Offering,6100000,USD,6100000,,,
GunClear,https://www.crunchbase.com/organization/gunclear,"Blockchain, Software","Stamford, Connecticut, United States","East Coast, New England, Northeastern US",2018-01-01,year,,,2018-11-16,164700,USD,164700,Pre-Seed,164700,USD,164700,Seed,"TPM GunClear, LLC",1
Alphabox Technologies,https://www.crunchbase.com/organization/alphabox-technologies,"Artificial Intelligence, Blockchain, Consulting, Machine Learning, Software Engineering, Venture Capital","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2017-08-01,day,,,2017-09-01,100000,USD,100000,Angel,100000,USD,100000,Seed,,
Funtrench,https://www.crunchbase.com/organization/funtrench,"Blockchain, Information Technology, Software Engineering, Training","Nairobi, Nairobi Area, Kenya",,2018-05-07,day,,,2018-05-14,25000,USD,25000,Seed,25000,USD,25000,Seed,Positrust LLC,1
Transship Corp LLC,https://www.crunchbase.com/organization/transship-corp-llc,"Automotive, Blockchain, Information Technology, Logistics, Supply Chain Management","Chicago, Illinois, United States","Greater Chicago Area, Great Lakes, Midwestern US",2017-10-17,day,,,2017-11-01,200000,USD,200000,Pre-Seed,200000,USD,200000,Seed,,
Stem,https://www.crunchbase.com/organization/stem-b063,"Blockchain, Financial Services, Security","Amsterdam, Noord-Holland, The Netherlands",European Union (EU),2017-09-01,day,,,2017-12-01,200000,EUR,237859,Pre-Seed,200000,EUR,237859,Seed,,
PRIMAS,https://www.crunchbase.com/organization/primas,"Blockchain, Communities, Internet","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",,,,,2017-11-01,1000000,USD,1000000,Initial Coin Offering,1000000,USD,1000000,,Node Capital,1
Hestia International,https://www.crunchbase.com/organization/hestia-international,"Artificial Intelligence, Blockchain, Machine Learning, Marketplace, Real Estate","London, England, United Kingdom",European Union (EU),2015-09-01,month,,,2018-07-24,100000,USD,100000,Pre-Seed,100000,USD,100000,Seed,,
Earnly,https://www.crunchbase.com/organization/earnly,"Advertising, Blockchain, Financial Services, Gift Card, Internet, Loyalty Programs, Market Research, Marketing, Social Media Marketing, Virtual Currency","Las Vegas, Nevada, United States",Western US,2017-09-14,day,,,2018-04-11,5000,USD,5000,Pre-Seed,5000,USD,5000,Seed,Austin Hamilton,1
VChain Technology,https://www.crunchbase.com/organization/vchain-technology,"Blockchain, Cyber Security, SaaS","London, England, United Kingdom",European Union (EU),2016-01-08,day,,,2018-04-25,,,,Non-equity Assistance,,,,,"CyLon, International Airlines Group, London Co-Investment Fund, Pitch@Palace, Seedcamp",8
Zawadi,https://www.crunchbase.com/organization/zawadi,"Blockchain, Events, Mobile Apps, Software, Ticketing","Santiago, Region Metropolitana, Chile",,2018-01-01,year,,,2018-07-24,22000,USD,22000,Grant,,,,,Start-Up Chile,1
Visualeo,https://www.crunchbase.com/organization/visualeo,"Apps, Blockchain, Data Visualization, Information Technology","Madrid, Madrid, Spain",European Union (EU),2018-01-01,year,,,2019-03-18,150000,EUR,170042,Seed,150000,EUR,170042,Seed,Cabiedes & Partners,1
Crypto SA,https://www.crunchbase.com/organization/crypto-sa,"Blockchain, Management Consulting","Adelaide, South Australia, Australia","Asia-Pacific (APAC), Australasia",2018-01-01,year,,,2019-04-15,170000,USD,170000,Grant,,,,,,
CBNT,https://www.crunchbase.com/organization/cbnt,"Blockchain, Marketing","Shanghai, Shanghai, China",Asia-Pacific (APAC),2017-01-01,year,,,2018-08-17,10000000,CNY,1454640,Angel,10000000,CNY,1454640,Seed,SMW Foundation,1
